61.7	69.75	Russia
177.57	64.78	Russia
177.57	64.78	Russia
177.57	64.78	Russia
177.57	64.78	Russia
177.57	64.78	Russia
177.57	64.78	Russia
177.57	64.78	Russia
177.57	64.78	Russia
61.65	46.62	Russia
61.65	46.62	Russia
61.65	46.62	Russia
61.65	46.62	Russia
61.65	46.62	Russia
61.65	46.62	Russia
61.65	46.62	Russia
61.65	46.62	Russia
40.58	64.55	Russia
40.58	64.55	Russia
40.58	64.55	Russia
40.58	64.55	Russia
40.58	64.55	Russia
40.58	64.55	Russia
40.58	64.55	Russia
40.58	64.55	Russia
138.15	56.45	Russia
138.15	56.45	Russia
138.15	56.45	Russia
138.15	56.45	Russia
138.15	56.45	Russia
138.15	56.45	Russia
138.15	56.45	Russia
138.15	56.45	Russia
14.25	78.07	Russia
14.25	78.07	Russia
14.25	78.07	Russia
14.25	78.07	Russia
14.25	78.07	Russia
14.25	78.07	Russia
14.25	78.07	Russia
14.25	78.07	Russia
109.63	53.62	Russia
109.63	53.62	Russia
109.63	53.62	Russia
109.63	53.62	Russia
109.63	53.62	Russia
109.63	53.62	Russia
109.63	53.62	Russia
109.63	53.62	Russia
52.8	80.32	Russia
52.8	80.32	Russia
52.8	80.32	Russia
52.8	80.32	Russia
52.8	80.32	Russia
52.8	80.32	Russia
52.8	80.32	Russia
52.8	80.32	Russia
128.93	71.52	Russia
128.93	71.52	Russia
128.93	71.52	Russia
128.93	71.52	Russia
128.93	71.52	Russia
128.93	71.52	Russia
128.93	71.52	Russia
128.93	71.52	Russia
63.6	39.08	Russia
63.6	39.08	Russia
63.6	39.08	Russia
63.6	39.08	Russia
63.6	39.08	Russia
63.6	39.08	Russia
63.6	39.08	Russia
63.6	39.08	Russia
113.48	52.05	Russia
113.48	52.05	Russia
113.48	52.05	Russia
113.48	52.05	Russia
113.48	52.05	Russia
113.48	52.05	Russia
113.48	52.05	Russia
113.48	52.05	Russia
86.17	69.4	Russia
86.17	69.4	Russia
86.17	69.4	Russia
86.17	69.4	Russia
86.17	69.4	Russia
86.17	69.4	Russia
86.17	69.4	Russia
86.17	69.4	Russia
44	56.27	Russia
44	56.27	Russia
44	56.27	Russia
44	56.27	Russia
44	56.27	Russia
44	56.27	Russia
44	56.27	Russia
44	56.27	Russia
51.85	47.12	Russia
51.85	47.12	Russia
51.85	47.12	Russia
51.85	47.12	Russia
51.85	47.12	Russia
51.85	47.12	Russia
51.85	47.12	Russia
51.85	47.12	Russia
102.47	71.98	Russia
102.47	71.98	Russia
102.47	71.98	Russia
102.47	71.98	Russia
102.47	71.98	Russia
102.47	71.98	Russia
102.47	71.98	Russia
102.47	71.98	Russia
73.13	49.8	Russia
73.13	49.8	Russia
73.13	49.8	Russia
73.13	49.8	Russia
73.13	49.8	Russia
73.13	49.8	Russia
73.13	49.8	Russia
73.13	49.8	Russia
34.65	64.95	Russia
34.65	64.95	Russia
34.65	64.95	Russia
34.65	64.95	Russia
34.65	64.95	Russia
34.65	64.95	Russia
34.65	64.95	Russia
34.65	64.95	Russia
36.28	49.93	Russia
36.28	49.93	Russia
36.28	49.93	Russia
36.28	49.93	Russia
36.28	49.93	Russia
36.28	49.93	Russia
36.28	49.93	Russia
36.28	49.93	Russia
108.07	57.77	Russia
108.07	57.77	Russia
108.07	57.77	Russia
108.07	57.77	Russia
108.07	57.77	Russia
108.07	57.77	Russia
108.07	57.77	Russia
108.07	57.77	Russia
160.83	56.32	Russia
160.83	56.32	Russia
160.83	56.32	Russia
160.83	56.32	Russia
160.83	56.32	Russia
160.83	56.32	Russia
160.83	56.32	Russia
160.83	56.32	Russia
160.83	56.32	Russia
108.75	50.37	Russia
108.75	50.37	Russia
108.75	50.37	Russia
108.75	50.37	Russia
108.75	50.37	Russia
108.75	50.37	Russia
108.75	50.37	Russia
108.75	50.37	Russia
92.97	56	Russia
92.97	56	Russia
92.97	56	Russia
92.97	56	Russia
92.97	56	Russia
92.97	56	Russia
92.97	56	Russia
92.97	56	Russia
161.28	68.8	Russia
161.28	68.8	Russia
161.28	68.8	Russia
161.28	68.8	Russia
161.28	68.8	Russia
161.28	68.8	Russia
161.28	68.8	Russia
161.28	68.8	Russia
36.2	51.75	Russia
36.2	51.75	Russia
36.2	51.75	Russia
36.2	51.75	Russia
36.2	51.75	Russia
36.2	51.75	Russia
36.2	51.75	Russia
36.2	51.75	Russia
63.62	53.22	Russia
63.62	53.22	Russia
63.62	53.22	Russia
63.62	53.22	Russia
63.62	53.22	Russia
63.62	53.22	Russia
63.62	53.22	Russia
63.62	53.22	Russia
65.5	44.85	Russia
65.5	44.85	Russia
65.5	44.85	Russia
65.5	44.85	Russia
65.5	44.85	Russia
65.5	44.85	Russia
65.5	44.85	Russia
65.5	44.85	Russia
170.42	64.68	Russia
170.42	64.68	Russia
170.42	64.68	Russia
170.42	64.68	Russia
170.42	64.68	Russia
170.42	64.68	Russia
170.42	64.68	Russia
170.42	64.68	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
33.12	69	Russia
33.12	69	Russia
33.12	69	Russia
33.12	69	Russia
33.12	69	Russia
33.12	69	Russia
33.12	69	Russia
33.12	69	Russia
104.28	77.72	Russia
104.28	77.72	Russia
104.28	77.72	Russia
104.28	77.72	Russia
104.28	77.72	Russia
104.28	77.72	Russia
104.28	77.72	Russia
104.28	77.72	Russia
-179.48	68.92	Russia
-179.48	68.92	Russia
-179.48	68.92	Russia
-179.48	68.92	Russia
-179.48	68.92	Russia
-179.48	68.92	Russia
-179.48	68.92	Russia
-179.48	68.92	Russia
155.38	50	Russia
155.38	50	Russia
155.38	50	Russia
155.38	50	Russia
155.38	50	Russia
155.38	50	Russia
155.38	50	Russia
155.38	50	Russia
68.58	76.95	Russia
68.58	76.95	Russia
68.58	76.95	Russia
68.58	76.95	Russia
68.58	76.95	Russia
68.58	76.95	Russia
68.58	76.95	Russia
68.58	76.95	Russia
53.12	67.65	Russia
53.12	67.65	Russia
53.12	67.65	Russia
53.12	67.65	Russia
53.12	67.65	Russia
53.12	67.65	Russia
53.12	67.65	Russia
53.12	67.65	Russia
158.33	53.05	Russia
158.33	53.05	Russia
158.33	53.05	Russia
158.33	53.05	Russia
158.33	53.05	Russia
158.33	53.05	Russia
158.33	53.05	Russia
158.33	53.05	Russia
82.95	54.97	Russia
82.95	54.97	Russia
82.95	54.97	Russia
82.95	54.97	Russia
82.95	54.97	Russia
82.95	54.97	Russia
82.95	54.97	Russia
82.95	54.97	Russia
120.4	60.37	Russia
120.4	60.37	Russia
120.4	60.37	Russia
120.4	60.37	Russia
120.4	60.37	Russia
120.4	60.37	Russia
120.4	60.37	Russia
120.4	60.37	Russia
112.33	68.67	Russia
112.33	68.67	Russia
112.33	68.67	Russia
112.33	68.67	Russia
112.33	68.67	Russia
112.33	68.67	Russia
112.33	68.67	Russia
112.33	68.67	Russia
73.4	54.93	Russia
73.4	54.93	Russia
73.4	54.93	Russia
73.4	54.93	Russia
73.4	54.93	Russia
73.4	54.93	Russia
73.4	54.93	Russia
73.4	54.93	Russia
80.4	73.5	Russia
80.4	73.5	Russia
80.4	73.5	Russia
80.4	73.5	Russia
80.4	73.5	Russia
80.4	73.5	Russia
80.4	73.5	Russia
80.4	73.5	Russia
137.9	76	Russia
137.9	76	Russia
137.9	76	Russia
137.9	76	Russia
137.9	76	Russia
137.9	76	Russia
137.9	76	Russia
137.9	76	Russia
39.82	47.25	Russia
39.82	47.25	Russia
39.82	47.25	Russia
39.82	47.25	Russia
39.82	47.25	Russia
39.82	47.25	Russia
39.82	47.25	Russia
39.82	47.25	Russia
66.53	66.53	Russia
66.53	66.53	Russia
66.53	66.53	Russia
66.53	66.53	Russia
66.53	66.53	Russia
66.53	66.53	Russia
66.53	66.53	Russia
66.53	66.53	Russia
69.07	60.97	Russia
69.07	60.97	Russia
69.07	60.97	Russia
69.07	60.97	Russia
69.07	60.97	Russia
69.07	60.97	Russia
69.07	60.97	Russia
69.07	60.97	Russia
34.12	44.95	Russia
34.12	44.95	Russia
34.12	44.95	Russia
34.12	44.95	Russia
34.12	44.95	Russia
34.12	44.95	Russia
34.12	44.95	Russia
34.12	44.95	Russia
123.97	54	Russia
123.97	54	Russia
123.97	54	Russia
