longitude	latitude
-81.73	43.73
-81.73	43.73
-81.73	43.73
30.98	52.43
30.98	52.43
30.98	52.43
30.98	52.43
11.8	57.7
11.8	57.7
11.8	57.7
11.8	57.7
51.92	47.12
51.92	47.12
51.92	47.12
51.92	47.12
-3.6	37.15
-3.6	37.15
-3.6	37.15
-3.6	37.15
-96.47	31.5
-96.47	31.5
-96.47	31.5
-96.47	31.5
-96.47	31.5
-96.47	31.5
-96.47	31.5
-96.47	31.5
17.5	40.5
17.5	40.5
17.5	40.5
17.5	40.5
9.45	41.23
9.45	41.23
9.45	41.23
9.45	41.23
-109.68	48.55
-109.68	48.55
-109.68	48.55
-109.68	48.55
12	51.5
12	51.5
12	51.5
12	51.5
-76.3	36.93
-76.3	36.93
-76.3	36.93
-76.3	36.93
31.37	30.08
31.37	30.08
31.37	30.08
31.37	30.08
11.92	50.33
11.92	50.33
11.92	50.33
11.92	50.33
114.17	22.3
114.17	22.3
114.17	22.3
114.17	22.3
114.17	22.3
114.17	22.3
114.17	22.3
114.17	22.3
130.42	33.58
130.42	33.58
130.42	33.58
130.42	33.58
-2.05	43.32
-2.05	43.32
-2.05	43.32
-2.05	43.32
24.15	71.07
24.15	71.07
24.15	71.07
24.15	71.07
104.33	52.28
104.33	52.28
104.33	52.28
104.33	52.28
141.32	38.43
141.32	38.43
141.32	38.43
141.32	38.43
13.95	40.72
13.95	40.72
13.95	40.72
13.95	40.72
-16.48	28.32
-16.48	28.32
-16.48	28.32
-16.48	28.32
34.18	44.5
34.18	44.5
34.18	44.5
34.18	44.5
-8.3	70.98
-8.3	70.98
-8.3	70.98
-8.3	70.98
28.67	50.25
28.67	50.25
28.67	50.25
28.67	50.25
60.77	69.8
60.77	69.8
60.77	69.8
60.77	69.8
18.45	43.5
18.45	43.5
18.45	43.5
18.45	43.5
26.57	48.67
26.57	48.67
26.57	48.67
26.57	48.67
67.07	24.83
67.07	24.83
67.07	24.83
67.07	24.83
73.52	39.1
73.52	39.1
73.52	39.1
73.52	39.1
8.43	49
8.43	49
8.43	49
8.43	49
140.22	36.03
140.22	36.03
140.22	36.03
140.22	36.03
49.13	55.78
49.13	55.78
49.13	55.78
49.13	55.78
14.52	50.13
14.52	50.13
14.52	50.13
14.52	50.13
-0.32	51.47
-0.32	51.47
-0.32	51.47
-0.32	51.47
36.23	50
36.23	50
36.23	50
36.23	50
10.33	54.38
10.33	54.38
10.33	54.38
10.33	54.38
65.45	44.85
65.45	44.85
65.45	44.85
65.45	44.85
42.7	43.9
42.7	43.9
42.7	43.9
42.7	43.9
14.33	46.65
14.33	46.65
14.33	46.65
14.33	46.65
71.43	33.6
71.43	33.6
71.43	33.6
71.43	33.6
6.88	50.98
6.88	50.98
6.88	50.98
6.88	50.98
20.88	42.88
20.88	42.88
20.88	42.88
20.88	42.88
40.95	57.72
40.95	57.72
40.95	57.72
40.95	57.72
114.2	22.2
114.2	22.2
114.2	22.2
114.2	22.2
29.78	59.98
29.78	59.98
29.78	59.98
29.78	59.98
18.6	42.43
18.6	42.43
18.6	42.43
18.6	42.43
36.2	51.75
36.2	51.75
36.2	51.75
36.2	51.75
62.35	35.28
62.35	35.28
62.35	35.28
62.35	35.28
37.97	55.75
37.97	55.75
37.97	55.75
37.97	55.75
30.5	50.45
30.5	50.45
30.5	50.45
30.5	50.45
-8.38	43.38
-8.38	43.38
-8.38	43.38
-8.38	43.38
2.25	45.7
2.25	45.7
2.25	45.7
2.25	45.7
-82.43	23.15
-82.43	23.15
-82.43	23.15
-82.43	23.15
74.35	31.57
74.35	31.57
74.35	31.57
74.35	31.57
-74.32	40.03
-74.32	40.03
-74.32	40.03
-74.32	40.03
2.43	48.95
2.43	48.95
2.43	48.95
2.43	48.95
0.07	49.52
0.07	49.52
0.07	49.52
0.07	49.52
3.88	45.05
3.88	45.05
3.88	45.05
3.88	45.05
12.4	51.4
12.4	51.4
12.4	51.4
12.4	51.4
12.4	51.4
12.4	51.4
12.4	51.4
12.4	51.4
26.88	37.12
26.88	37.12
26.88	37.12
26.88	37.12
-2.88	56.38
-2.88	56.38
-2.88	56.38
-2.88	56.38
25.3	53.88
25.3	53.88
25.3	53.88
25.3	53.88
30.5	63.32
30.5	63.32
30.5	63.32
30.5	63.32
1.25	45.85
1.25	45.85
1.25	45.85
1.25	45.85
13.22	56.08
13.22	56.08
13.22	56.08
13.22	56.08
8.72	45.58
8.72	45.58
8.72	45.58
8.72	45.58
-118.25	34.05
-118.25	34.05
-118.25	34.05
-118.25	34.05
29.88	58.73
29.88	58.73
29.88	58.73
29.88	58.73
39.33	48.58
39.33	48.58
39.33	48.58
39.33	48.58
24	49.8
24	49.8
24	49.8
24	49.8
1.02	51.08
1.02	51.08
1.02	51.08
1.02	51.08
4.92	45.73
4.92	45.73
4.92	45.73
4.92	45.73
-35.7	-9.65
-35.7	-9.65
-35.7	-9.65
-35.7	-9.65
9.45	41.23
9.45	41.23
9.45	41.23
9.45	41.23
-3.68	40.4
-3.68	40.4
-3.68	40.4
-3.68	40.4
4.38	39.88
4.38	39.88
4.38	39.88
4.38	39.88
13.03	55.62
13.03	55.62
13.03	55.62
13.03	55.62
15.52	58.4
15.52	58.4
15.52	58.4
15.52	58.4
15.52	58.42
15.52	58.42
15.52	58.42
15.52	58.42
14.52	35.9
14.52	35.9
14.52	35.9
14.52	35.9
14.52	35.9
14.52	35.9
14.52	35.9
14.52	35.9
0.35	51.35
0.35	51.35
0.35	51.35
0.35	51.35
5.2	43.43
5.2	43.43
5.2	43.43
5.2	43.43
12.42	37.72
12.42	37.72
12.42	37.72
12.42	37.72
56.4	73.27
56.4	73.27
56.4	73.27
56.4	73.27
34.45	62.88
34.45	62.88
34.45	62.88
34.45	62.88
144.97	-37.82
144.97	-37.82
144.97	-37.82
144.97	-37.82
-2.97	35.28
-2.97	35.28
-2.97	35.28
-2.97	35.28
-43.72	-22.53
-43.72	-22.53
-43.72	-22.53
-43.72	-22.53
15.55	38.2
15.55	38.2
15.55	38.2
15.55	38.2
6.2	49.1
6.2	49.1
6.2	49.1
6.2	49.1
14.88	50.23
14.88	50.23
14.88	50.23
14.88	50.23
27.55	53.9
27.55	53.9
27.55	53.9
27.55	53.9
7.63	45.17
7.63	45.17
7.63	45.17
7.63	45.17
10.92	44.65
10.92	44.65
10.92	44.65
10.92	44.65
12.78	41.93
12.78	41.93
12.78	41.93
12.78	41.93
4.72	44.58
4.72	44.58
4.72	44.58
4.72	44.58
-86.3	32.38
-86.3	32.38
-86.3	32.38
-86.3	32.38
37.97	55.75
37.97	55.75
37.97	55.75
37.97	55.75
17.87	43.3
17.87	43.3
17.87	43.3
17.87	43.3
4.35	49.12
4.35	49.12
4.35	49.12
4.35	49.12
7.43	47.73
7.43	47.73
7.43	47.73
7.43	47.73
11.58	48.13
11.58	48.13
11.58	48.13
11.58	48.13
58.58	23.62
58.58	23.62
58.58	23.62
58.58	23.62
36.8	-1.67
36.8	-1.67
36.8	-1.67
36.8	-1.67
15.58	49.62
15.58	49.62
15.58	49.62
15.58	49.62
-74	40.72
-74	40.72
-74	40.72
-74	40.72
44	56.33
44	56.33
44	56.33
44	56.33
21.87	43.32
21.87	43.32
21.87	43.32
21.87	43.32
18.83	48.32
18.83	48.32
18.83	48.32
18.83	48.32
19.7	45.08
19.7	45.08
19.7	45.08
19.7	45.08
30.77	46.43
30.77	46.43
30.77	46.43
30.77	46.43
139.63	35.3
139.63	35.3
139.63	35.3
139.63	35.3
-97.55	35.43
-97.55	35.43
-97.55	35.43
-97.55	35.43
-34.85	-8.02
-34.85	-8.02
-34.85	-8.02
-34.85	-8.02
-38.52	-13
-38.52	-13
-38.52	-13
-38.52	-13
135.43	34.65
135.43	34.65
135.43	34.65
135.43	34.65
11.23	42.43
11.23	42.43
11.23	42.43
11.23	42.43
55.1	51.75
55.1	51.75
55.1	51.75
55.1	51.75
1.891	47.941
1.891	47.941
1.891	47.941
1.891	47.941
134.48	7.33
134.48	7.33
134.48	7.33
134.48	7.33
13.35	38.12
13.35	38.12
13.35	38.12
13.35	38.12
16.05	39.35
16.05	39.35
16.05	39.35
16.05	39.35
-0.4	43.37
-0.4	43.37
-0.4	43.37
-0.4	43.37
9.17	45.18
9.17	45.18
9.17	45.18
9.17	45.18
9.17	45.18
9.17	45.18
9.17	45.18
9.17	45.18
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
2.87	42.73
2.87	42.73
2.87	42.73
2.87	42.73
71.62	34.03
71.62	34.03
71.62	34.03
71.62	34.03
71.62	34.03
71.62	34.03
71.62	34.03
71.62	34.03
29.73	57.8
29.73	57.8
29.73	57.8
29.73	57.8
30.68	61.67
30.68	61.67
30.68	61.67
30.68	61.67
19.87	45.25
19.87	45.25
19.87	45.25
19.87	45.25
47.5	42.98
47.5	42.98
47.5	42.98
47.5	42.98
17.82	48.6
17.82	48.6
17.82	48.6
17.82	48.6
12.13	50.5
12.13	50.5
12.13	50.5
12.13	50.5
0.3	46.75
0.3	46.75
0.3	46.75
0.3	46.75
10.62	43.48
10.62	43.48
10.62	43.48
10.62	43.48
-39	-16.43
-39	-16.43
-39	-16.43
-39	-16.43
-1.1	50.8
-1.1	50.8
-1.1	50.8
-1.1	50.8
17.13	49.47
17.13	49.47
17.13	49.47
17.13	49.47
13.83	44.87
13.83	44.87
13.83	44.87
13.83	44.87
-1.8	52.52
-1.8	52.52
-1.8	52.52
-1.8	52.52
73.92	18.52
73.92	18.52
73.92	18.52
73.92	18.52
67	30.2
67	30.2
67	30.2
67	30.2
67	30.2
67	30.2
67	30.2
67	30.2
18.35	43.87
18.35	43.87
18.35	43.87
18.35	43.87
34.88	31.88
34.88	31.88
34.88	31.88
34.88	31.88
-1.72	48.12
-1.72	48.12
-1.72	48.12
-1.72	48.12
24.08	56.98
24.08	56.98
24.08	56.98
24.08	56.98
-43.17	-22.9
-43.17	-22.9
-43.17	-22.9
-43.17	-22.9
71.98	34.07
71.98	34.07
71.98	34.07
71.98	34.07
-0.98	45.92
-0.98	45.92
-0.98	45.92
-0.98	45.92
3.75	48.5
3.75	48.5
3.75	48.5
3.75	48.5
12.07	67.5
12.07	67.5
12.07	67.5
12.07	67.5
12.08	54.08
12.08	54.08
12.08	54.08
12.08	54.08
39.68	47.2
39.68	47.2
39.68	47.2
39.68	47.2
-104.45	33.4
-104.45	33.4
-104.45	33.4
-104.45	33.4
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-49	-22.47
-49	-22.47
-49	-22.47
-49	-22.47
7.02	49.22
7.02	49.22
7.02	49.22
7.02	49.22
7.02	49.22
7.02	49.22
7.02	49.22
7.02	49.22
-98.47	29.45
-98.47	29.45
-98.47	29.45
-98.47	29.45
-117.2	32.72
-117.2	32.72
-117.2	32.72
-117.2	32.72
-6.2	36.47
-6.2	36.47
-6.2	36.47
-6.2	36.47
-122.43	37.78
-122.43	37.78
-122.43	37.78
-122.43	37.78
-122.43	37.8
-122.43	37.8
-122.43	37.8
-122.43	37.8
10.38	43.68
10.38	43.68
10.38	43.68
10.38	43.68
-66.12	18.42
-66.12	18.42
-66.12	18.42
-66.12	18.42
-3.78	43.47
-3.78	43.47
-3.78	43.47
-3.78	43.47
-46.32	-23.93
-46.32	-23.93
-46.32	-23.93
-46.32	-23.93
46	51.57
46	51.57
46	51.57
46	51.57
129.73	33.13
129.73	33.13
129.73	33.13
129.73	33.13
12.22	51.42
12.22	51.42
12.22	51.42
12.22	51.42
-3	53.23
-3	53.23
-3	53.23
-3	53.23
80.22	50.4
80.22	50.4
80.22	50.4
80.22	50.4
8.62	45.73
8.62	45.73
8.62	45.73
8.62	45.73
29.97	60.83
29.97	60.83
29.97	60.83
29.97	60.83
5.55	36.33
5.55	36.33
5.55	36.33
5.55	36.33
-6	37.38
-6	37.38
-6	37.38
-6	37.38
77.22	31.1
77.22	31.1
77.22	31.1
77.22	31.1
0.78	51.53
0.78	51.53
0.78	51.53
0.78	51.53
14	57.18
14	57.18
14	57.18
14	57.18
14	57.18
14	57.18
14	57.18
14	57.18
12	59.98
12	59.98
12	59.98
12	59.98
21.43	41.95
21.43	41.95
21.43	41.95
21.43	41.95
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
30.4	59.68
32.07	54.78
32.07	54.78
32.07	54.78
32.07	54.78
2.2	48.78
2.2	48.78
2.2	48.78
2.2	48.78
1.73	50.87
1.73	50.87
1.73	50.87
1.73	50.87
7.75	48.58
7.75	48.58
7.75	48.58
7.75	48.58
60.63	56.83
60.63	56.83
60.63	56.83
60.63	56.83
60.63	56.83
60.63	56.83
60.63	56.83
60.63	56.83
151.5	-34
151.5	-34
151.5	-34
151.5	-34
20.15	46.25
20.15	46.25
20.15	46.25
20.15	46.25
20.15	46.25
20.15	46.25
20.15	46.25
20.15	46.25
16.6	47.25
16.6	47.25
16.6	47.25
16.6	47.25
26.72	58.73
26.72	58.73
26.72	58.73
26.72	58.73
26.72	58.38
26.72	58.38
26.72	58.38
26.72	58.38
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
140.13	36.05
140.13	36.05
140.13	36.05
140.13	36.05
140.13	36.05
140.13	36.05
140.13	36.05
140.13	36.05
-16.5	28.32
-16.5	28.32
-16.5	28.32
-16.5	28.32
9.5	40.92
9.5	40.92
9.5	40.92
9.5	40.92
44.3	41.72
44.3	41.72
44.3	41.72
44.3	41.72
31.3	50.62
31.3	50.62
31.3	50.62
31.3	50.62
139.47	35.8
139.47	35.8
139.47	35.8
139.47	35.8
139.77	35.68
139.77	35.68
139.77	35.68
139.77	35.68
0.5	40.82
0.5	40.82
0.5	40.82
0.5	40.82
18.62	53.02
18.62	53.02
18.62	53.02
18.62	53.02
5.88	43.12
5.88	43.12
5.88	43.12
5.88	43.12
2	48.77
2	48.77
2	48.77
2	48.77
2	48.77
2	48.77
2	48.77
2	48.77
10.42	63.43
10.42	63.43
10.42	63.43
10.42	63.43
61.55	58.38
61.55	58.38
61.55	58.38
61.55	58.38
17.47	49.83
17.47	49.83
17.47	49.83
17.47	49.83
17.65	49.02
17.65	49.02
17.65	49.02
17.65	49.02
-1.25	51.93
-1.25	51.93
-1.25	51.93
-1.25	51.93
106.98	47.92
106.98	47.92
106.98	47.92
106.98	47.92
50.85	61.67
50.85	61.67
50.85	61.67
50.85	61.67
16.4	49.97
16.4	49.97
16.4	49.97
16.4	49.97
22.27	48.63
22.27	48.63
22.27	48.63
22.27	48.63
57.48	-20.28
57.48	-20.28
57.48	-20.28
57.48	-20.28
17.2	48.2
17.2	48.2
17.2	48.2
17.2	48.2
3.53	50.33
3.53	50.33
3.53	50.33
3.53	50.33
-0.73	41.63
-0.73	41.63
-0.73	41.63
-0.73	41.63
31.13	70.37
31.13	70.37
31.13	70.37
31.13	70.37
9.83	44.1
9.83	44.1
9.83	44.1
9.83	44.1
21.52	44.75
21.52	44.75
21.52	44.75
21.52	44.75
49.67	58.6
49.67	58.6
49.67	58.6
49.67	58.6
12.18	42.1
12.18	42.1
12.18	42.1
12.18	42.1
12.45	41.9
12.45	41.9
12.45	41.9
12.45	41.9
28.73	60.72
28.73	60.72
28.73	60.72
28.73	60.72
2.2	48.8
2.2	48.8
2.2	48.8
2.2	48.8
-40.3	-20.17
-40.3	-20.17
-40.3	-20.17
-40.3	-20.17
16.37	48.25
16.37	48.25
16.37	48.25
16.37	48.25
16.37	48.25
16.37	48.25
16.37	48.25
16.37	48.25
16.52	48.22
16.52	48.22
16.52	48.22
16.52	48.22
149.97	-16.3
149.97	-16.3
149.97	-16.3
149.97	-16.3
25.25	54.68
25.25	54.68
25.25	54.68
25.25	54.68
39.83	59.25
39.83	59.25
39.83	59.25
39.83	59.25
-1.32	51.12
-1.32	51.12
-1.32	51.12
-1.32	51.12
-1.32	51.12
-1.32	51.12
-1.32	51.12
-1.32	51.12
129.68	62.02
129.68	62.02
129.68	62.02
129.68	62.02
15.97	45.8
15.97	45.8
15.97	45.8
15.97	45.8
15.32	44.12
15.32	44.12
15.32	44.12
15.32	44.12
-0.88	41.65
-0.88	41.65
-0.88	41.65
-0.88	41.65
20.63	44.88
20.63	44.88
20.63	44.88
20.63	44.88
32.28	48.52
32.28	48.52
32.28	48.52
32.28	48.52
8.55	47.38
8.55	47.38
8.55	47.38
8.55	47.38
101.28	42.07
101.28	42.07
101.28	42.07
107.75	41.9
107.75	41.9
107.75	41.9
13.33	52.57
13.33	52.57
13.33	52.57
13.33	52.57
13.33	52.57
13.33	52.57
13.33	52.57
13.33	52.57
2	48.78
2	48.78
13.33	52.57
13.33	52.57
13.33	52.57
13.33	52.57
13.33	52.57
13.33	52.57
13.33	52.57
-50.37	69.78
-50.37	69.78
-53.67	66.93
-53.67	66.93
-51.1	69.22
-51.1	69.22
-53.55	69.23
-53.55	69.23
-53.67	66.93
-53.67	66.93
-53.55	69.23
-53.55	69.23
-23.1	66.3
-23.1	66.3
-23.1	66.3
-23.1	66.3
-18	65.7
-18	65.7
-18	65.7
-18	65.7
-21.9	64.1
-21.9	64.1
-21.9	64.1
-21.9	64.1
77.95	27.15
77.95	27.15
72.63	23.07
72.63	23.07
81.73	25.43
81.73	25.43
50.63	26.27
50.63	26.27
77.67	12.95
77.67	12.95
69.67	23.28
69.67	23.28
92.82	9.15
92.82	9.15
91.82	22.25
91.82	22.25
80.25	13.07
80.25	13.07
79.85	6.93
79.85	6.93
64.4	28.87
64.4	28.87
98.2	14.1
98.2	14.1
90.4	23.7
90.4	23.7
89.99	26.02
89.99	26.02
95.25	27.56
95.25	27.56
84.95	24.75
84.95	24.75
78.17	26.23
78.17	26.23
78.47	17.45
78.47	17.45
80.05	23.18
80.05	23.18
68.45	28.28
68.45	28.28
86.17	22.81
86.17	22.81
61.75	25.05
61.75	25.05
73.05	26.25
73.05	26.25
73.88	25.05
73.88	25.05
67.12	24.88
67.12	24.88
98.55	9.98
98.55	9.98
88.45	22.65
88.45	22.65
74.4	31.62
74.4	31.62
74.53	20.57
74.53	20.57
73.05	8.28
73.05	8.28
96.08	21.97
96.08	21.97
74.88	12.98
74.88	12.98
79.92	8.98
79.92	8.98
71.42	30.23
71.42	30.23
72.87	19.08
72.87	19.08
98.6	12.43
98.6	12.43
77.2	28.63
77.2	28.63
71.52	34
71.52	34
92.73	11.65
92.73	11.65
73.92	18.58
73.92	18.58
83.98	21.47
83.98	21.47
55.37	25.25
55.37	25.25
92.87	20.13
92.87	20.13
92.82	26.67
92.82	26.67
94.37	18.47
94.37	18.47
76.92	8.48
76.92	8.48
78.7	10.77
78.7	10.77
73.63	15.85
73.63	15.85
70.35	20.92
70.35	20.92
83.22	17.72
83.22	17.72
96.13	16.9
96.13	16.9
69.47	31.35
69.47	31.35
16.37	48.2
16.37	48.2
11.03	59.97
11.03	59.97
11.03	59.97
16.37	48.2
16.37	48.2
16.37	48.2
16.37	48.2
-76.8	17.98
-76.8	17.98
24.15	41.15
24.15	41.15
22.45	41.35
22.45	41.35
21.57	41.35
21.57	41.35
106.83	-6.18
106.83	-6.18
106.83	-6.18
106.83	-6.18
106.83	-6.18
106.83	-6.18
106.83	-6.18
106.83	-6.18
106.83	-6.37
106.83	-6.37
106.83	-6.37
106.83	-6.37
106.83	-6.37
106.87	-6.33
106.87	-6.33
106.87	-6.33
106.87	-6.33
106.87	-6.33
18.8	68.26
-163.93	-78.57
-163.93	-78.57
-163.93	-78.57
-163.93	-78.57
-163.93	-78.57
-163.93	-78.57
7.42	10.48
7.42	10.48
7.42	10.48
7.42	10.48
-171.77	-13.82
-171.77	-13.82
-171.77	-13.82
-171.77	-13.82
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
27.73	64.22
27.73	64.22
23.08	63.12
23.08	63.12
23.08	63.12
23.08	63.12
23.08	63.12
23.08	63.12
23.08	63.12
23.08	63.12
27.42	66.72
27.42	66.72
27.42	66.72
23	63.77
23	63.77
22.62	61.18
22.62	61.18
22.62	61.18
30.5	63.32
30.5	63.32
31.22	69.53
31.22	69.53
25.07	60.15
25.07	60.15
25.07	60.15
25.07	60.15
25.07	60.15
26.65	67.37
26.65	67.37
30.68	61.72
30.68	61.72
30.68	61.72
30.68	61.72
30.68	61.72
28.63	60.57
28.63	60.57
28.63	60.57
28.63	60.57
28.63	60.57
23.77	61.5
23.77	61.5
23.77	61.5
28.62	60.65
28.62	60.65
28.62	60.65
28.62	60.65
28.62	60.65
21.37	59.78
21.37	59.78
26.97	60.88
26.97	60.88
26.97	60.88
26.97	60.88
26.97	60.88
26.97	60.88
26.97	60.88
26.97	60.88
28.73	60.72
28.73	60.72
28.73	60.72
28.73	60.72
28.73	60.72
-163.8	-78.5
-163.8	-78.5
-163.8	-78.5
-163.8	-78.5
-163.8	-78.5
-163.8	-78.5
-61.02	14.63
89.37	24.83
89.37	24.83
50.83	28.92
50.83	28.92
91.82	22.25
91.82	22.25
69.78	25.52
69.78	25.52
91.97	21.45
91.97	21.45
64.4	28.87
64.4	28.87
90.4	23.7
90.4	23.7
71.8	35.55
71.8	35.55
69.47	31.35
69.47	31.35
68.45	28.28
68.45	28.28
73.72	32.93
73.72	32.93
61.75	25.05
61.75	25.05
67.12	24.88
67.12	24.88
70.63	28.65
70.63	28.65
74.4	31.62
74.4	31.62
71.42	30.23
71.42	30.23
71.52	34
71.52	34
66.93	30.25
66.93	30.25
55.4	25.35
55.4	25.35
91.87	24.9
91.87	24.9
70.35	20.92
70.35	20.92
-18.07	65.65
-18.07	65.65
9.67	46.78
9.67	46.78
9.52	47.67
9.52	47.67
45	33.33
47	30.5
-52.48	66.93
-52.48	66.93
-52.48	66.93
-52.48	66.93
-52.48	66.93
-52.48	66.93
-52.48	66.93
-52.48	66.93
-50.92	66.85
-50.92	66.85
-49.37	66.87
-49.37	66.87
14.37	4.45
14.37	4.45
13.37	9.33
13.37	9.33
10.75	5.63
10.75	5.63
11.52	3.83
11.52	3.83
14.17	59.72
14.17	59.72
14.17	59.72
18.83	68.35
18.83	68.35
8.763	41.924
8.763	41.924
8.67	53.82
8.67	53.82
8.67	53.82
8.67	53.82
2.3	49.9
2.3	49.9
13.52	43.63
13.52	43.63
-1.48	51.22
-1.48	51.22
-1.48	43.5
-1.48	43.5
9.87	37.28
9.87	37.28
9.87	37.28
9.87	37.28
7.1	50.73
7.1	50.73
-7.62	33.58
-7.62	33.58
-999	-999
-999	-999
-0.1	51.37
-0.1	51.37
12.25	51.83
12.25	51.83
6.48	50.4
6.48	50.4
6.78	51.23
6.78	51.23
0.23	52.02
0.23	52.02
0.23	52.02
0.23	52.02
12.37	50.08
12.37	50.08
6.45	48.17
6.45	48.17
6.45	48.17
6.45	48.17
6.45	48.17
1.35	51.97
1.35	51.97
11.25	43.78
11.25	43.78
8.67	50.02
8.67	50.02
10.98	49.48
10.98	49.48
10.98	49.48
10.98	49.48
8.9	44.4
8.9	44.4
9.7	52.47
9.7	52.47
9.7	52.47
9.7	52.47
9.7	52.47
-4.63	53.32
-4.63	53.32
8.4	49
8.4	49
8.12	49.2
8.12	49.2
0.08	49.511
0.08	49.511
12.37	51.33
12.37	51.33
10.3	43.55
10.3	43.55
1.03	51.08
1.03	51.08
4.94	45.73
4.94	45.73
9.4	41.22
9.4	41.22
-3.57	40.47
-3.57	40.47
8.27	50
8.27	50
-4.42	36.72
-4.42	36.72
15.52	58.42
15.52	58.42
6.18	49.11
6.18	49.11
9.28	45.47
9.28	45.47
4.733	44.581
4.733	44.581
11.7	48.13
11.7	48.13
11.7	48.13
11.7	48.13
11.7	48.13
14.25	40.83
14.25	40.83
14.3	63.12
14.3	63.12
11.85	45.4
11.85	45.4
2.9	42.7
2.9	42.7
-4.13	50.37
-4.13	50.37
12.77	41.87
12.77	41.87
12.07	54.18
12.07	54.18
12.07	54.18
12.07	54.18
12.07	54.18
12.07	54.18
-3	53.23
-3	53.23
13.13	52.52
13.13	52.52
17.23	40.47
17.23	40.47
6.17	49.35
6.17	49.35
7.63	45.02
7.63	45.02
0.68	47.4
0.68	47.4
19.02	69.7
19.02	69.7
3.52	50.35
3.52	50.35
6.08	50.78
6.08	50.78
6.08	50.78
6.08	50.78
6.08	50.78
1.83	50.1
1.83	50.1
-6.23	54.66
-6.23	54.66
-6.23	54.66
-6.23	54.66
-2.47	36.83
-2.47	36.83
-999	-999
-999	-999
-0.57	47.48
-0.57	47.48
0.15	45.65
0.15	45.65
2.17	41.38
2.17	41.38
4.83	47.03
4.83	47.03
13.4	52.47
13.4	52.47
13.4	52.47
13.4	52.47
13.4	52.47
13.4	52.47
5.73	34.85
5.73	34.85
-0.58	44.83
-0.58	44.83
6.68	53.58
6.68	53.58
6.68	53.58
6.68	53.58
6.68	53.58
6.68	53.58
17.1	48.15
17.1	48.15
8.8	53.05
8.8	53.05
-4.48	48.38
-4.48	48.38
4.5	50.9
4.5	50.9
4.5	50.9
4.5	50.9
4.5	50.9
4.35	50.85
4.35	50.85
19.18	47.43
19.18	47.43
1.87	50.95
1.87	50.95
-1.32	50.82
-1.32	50.82
-1.32	50.82
-1.32	50.82
1.68	46.82
1.68	46.82
1.68	46.82
1.68	46.82
1.68	46.82
-1.63	49.63
-1.63	49.63
3.08	45.78
3.08	45.78
3.08	45.78
3.08	45.78
-4.78	37.88
-4.78	37.88
-0.47	53.03
-0.47	53.03
8.65	49.87
8.65	49.87
8.65	49.87
8.65	49.87
8.65	49.87
5.18	52.12
5.18	52.12
5.18	52.12
5.18	52.12
5.18	52.12
6.17	49.35
6.17	49.35
7.47	51.52
7.47	51.52
13.68	51.12
13.68	51.12
20.37	47.9
20.37	47.9
11.02	50.97
11.02	50.97
7.02	51.45
7.02	51.45
7.02	51.45
7.02	51.45
7.02	51.45
-0.75	51.3
-0.75	51.3
-0.75	51.3
-0.75	51.3
-0.75	51.3
9.48	47.65
9.48	47.65
9.48	47.65
9.48	47.65
9.48	47.65
9.48	47.65
9.48	47.65
9.48	47.65
9.48	47.65
9.48	47.65
9.48	47.65
6.83	28.15
6.83	28.15
10.1	33.9
10.1	33.9
18.65	54.35
18.65	54.35
18.67	50.3
18.67	50.3
11.78	57.72
11.78	57.72
-3.6	37.18
-3.6	37.18
18.75	53.5
18.75	53.5
15.43	47.07
15.43	47.07
11.97	51.48
11.97	51.48
9.98	53.62
9.98	53.62
9.98	53.62
9.98	53.62
9.98	53.62
9.98	53.62
11.92	50.32
11.92	50.32
11.4	47.27
11.4	47.27
-999	-999
-999	-999
-999	-999
10.1	35.68
10.1	35.68
20.5	54.7
20.5	54.7
20.5	54.7
20.5	54.7
20.5	54.7
15.58	56.17
15.58	56.17
10.13	54.32
10.13	54.32
10.13	54.32
10.13	54.32
10.13	54.32
14.32	46.63
14.32	46.63
7.17	50.87
7.17	50.87
21.25	48.72
21.25	48.72
19.95	50.07
19.95	50.07
19.95	50.07
19.95	50.07
19.95	50.07
2.88	33.8
2.88	33.8
-2.88	56.38
-2.88	56.38
15.62	58.42
15.62	58.42
15.62	58.42
15.62	58.42
15.62	58.42
14.28	48.3
14.28	48.3
13.22	56.07
13.22	56.07
22.57	51.25
22.57	51.25
24.03	49.83
24.03	49.83
24.03	49.83
24.03	49.83
24.03	49.83
1.03	51.08
1.03	51.08
11.62	52.13
11.62	52.13
13	55.6
13	55.6
14.51	35.9
14.51	35.9
14.51	35.9
14.51	35.9
14.51	35.9
8.52	49.47
8.52	49.47
